top-1 output,BFA iteration
[7 6 5 1 1 0 6 1 6 1 1 6 1 0 9 1 9 1 0 5 1 1 4 1 1 5 9 1 7 1 1 1],93
[1 1 1 1 5 6 1 0 1 1 6 5 0 1 1 1 1 6 1 1 9 1 1 1 1 1 1 1 0 1 1 1],93
[1 4 1 9 1 6 9 5 1 1 1 5 1 0 5 9 5 1 1 1 1 1 6 1 1 1 9 1 1 5 1 1],93
[1 1 1 5 5 0 0 1 1 1 9 5 1 1 6 1 1 4 1 1 1 1 6 6 9 4 1 1 1 0 1 1],93
[1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 4 9 1 1 9 1 1 5 1 1 1 1 5 6 1 1],93
[4 1 1 1 6 4 4 5 1 1 0 1 1 1 1 4 1 1 1 1 1 9 0 1 1 9 1 0 1 9 6 1],93
[6 6 0 1 1 1 1 9 1 4 1 4 0 9 9 1 1 6 9 9 1 1 1 0 1 0 1 1 1 1 6 1],93
[1 1 0 1 1 9 1 6 1 1 1 1 1 1 1 5 9 0 1 1 6 9 1 1 6 1 6 1 4 1 1 1],93
[1 1 1 1 6 1 1 1 1 1 4 0 4 1 5 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 0],93
[1 1 1 0 4 6 5 6 1 4 1 1 1 1 1 6 0 1 1 1 6 1 4 0 5 1 4 1 0 6 9 4],93
[1 0 1 7 1 4 1 9 1 1 1 0 1 1 0 1 6 1 4 9 0 6 1 9 1 1 9 1 5 1 1 4],93
[1 1 1 1 1 0 1 1 1 1 9 1 5 1 9 1 1 9 9 1 4 4 1 5 1 1 1 1 1 4 1 1],93
[1 1 0 1 1 1 1 4 1 4 1 9 1 1 1 1 6 1 1 1 1 1 1 1 9 1 4 5 1 0 1 4],93
[1 6 1 1 6 1 0 1 1 1 1 1 6 6 1 1 1 1 1 0 1 1 1 1 9 1 1 4 5 1 1 1],93
[6 0 1 9 1 1 1 1 7 1 1 0 1 6 1 6 6 0 1 1 0 0 4 1 1 1 5 1 1 0 1 1],93
[1 9 1 1 1 1 0 1 4 1 1 1 1 1 6 1 1 1 9 9 1 1 4 1 1 1 1 9 0 1 0 0],93
[1 0 4 1 6 1 4 5 0 1 1 1 1 1 1 6 1 5 1 9 1 4 5 9 1 1 5 0 1 1 1 1],93
[1 9 1 1 1 1 5 6 6 1 6 1 6 1 1 1 6 6 1 1 1 1 1 1 9 5 9 0 1 4 0 1],93
[6 1 1 6 1 6 1 1 4 1 1 0 5 1 1 1 5 1 1 1 4 5 9 4 1 4 1 9 1 0 9 1],93
[9 4 1 4 1 1 1 4 1 1 1 1 1 6 1 1 1 1 1 1 0 0 4 1 1 1 0 1 1 1 9 1],93
[1 1 5 1 1 1 9 6 1 1 1 6 4 1 6 1 1 1 6 1 1 5 1 1 4 0 1 1 0 1 1 4],93
[1 5 1 1 1 1 5 1 7 1 1 9 1 1 0 1 1 9 1 5 4 1 1 1 1 1 1 1 1 1 0 0],93
[9 1 9 1 1 1 0 1 0 1 5 1 1 1 1 0 6 0 1 1 0 1 5 1 0 6 1 1 1 9 1 9],93
[9 1 1 1 1 1 1 1 1 4 0 1 6 1 1 1 4 6 5 1 4 1 4 1 1 1 1 1 6 1 5 1],93
[1 6 6 1 1 1 6 6 1 1 1 1 1 0 5 6 1 6 1 1 1 0 6 1 1 1 1 1 0 1 1 1],93
[5 0 7 1 4 1 6 6 1 1 1 1 1 1 1 0 1 0 4 1 1 1 0 1 1 6 4 1 1 1 4 1],93
[1 7 6 1 1 0 1 1 4 1 0 1 1 1 1 6 1 6 9 6 4 1 6 0 1 5 4 0 1 4 1 1],93
[1 1 1 1 1 1 1 0 4 4 1 1 1 4 1 1 9 5 1 1 6 1 6 1 1 0 4 9 1 1 1 1],93
[4 1 4 1 5 4 0 5 4 5 1 5 1 1 1 5 6 1 4 1 0 1 1 1 5 1 0 6 1 5 1 4],93
[1 0 1 6 1 1 1 1 1 6 1 1 1 0 6 6 1 1 6 1 1 4 6 4 9 9 1 1 4 6 5 9],93
[1 1 1 6 1 4 1 1 9 0 1 4 1 0 9 1 1 5 6 5 4 5 5 6 6 1 5 0 9 1 1 1],93
[1 4 6 1 1 4 4 1 4 1 1 0 1 9 1 0 6 1 6 1 1 4 6 5 6 5 0 1 1 1 1 5],93
[1 1 4 6 9 1 1 1 9 1 1 1 5 1 1 1 1 1 1 6 1 1 5 6 0 1 4 1 4 1 4 1],93
[4 1 0 1 5 9 1 1 9 1 0 1 5 4 1 4 6 1 0 4 1 7 1 9 1 1 4 0 1 1 6 0],93
[1 1 1 0 6 1 4 1 1 5 4 1 1 1 1 1 1 5 1 1 9 1 9 1 0 1 0 9 1 6 0 1],93
