top-1 output,BFA iteration
0,31
8,31
0,31
4,31
4,31
5,31
3,31
3,31
2,31
3,31
3,31
2,31
3,31
2,31
5,31
3,31
0,31
3,31
9,31
1,31
8,31
0,31
3,31
0,31
8,31
3,31
9,31
4,31
7,31
0,31
1,31
6,31
9,31
7,31
8,31
9,31
7,31
3,31
7,31
2,31
2,31
3,31
9,31
7,31
5,31
3,31
8,31
2,31
9,31
2,31
3,31
6,31
8,31
6,31
4,31
4,31
3,31
4,31
8,31
0,31
8,31
6,31
0,31
0,31
0,31
6,31
2,31
3,31
1,31
2,31
5,31
9,31
2,31
2,31
3,31
2,31
6,31
0,31
1,31
8,31
3,31
7,31
5,31
6,31
6,31
3,31
6,31
1,31
6,31
7,31
8,31
8,31
8,31
3,31
3,31
9,31
3,31
4,31
1,31
3,31
0,31
8,31
2,31
6,31
0,31
4,31
0,31
1,31
0,31
3,31
3,31
2,31
2,31
7,31
3,31
3,31
7,31
4,31
4,31
5,31
8,31
2,31
3,31
7,31
8,31
3,31
0,31
9,31
1,31
3,31
5,31
8,31
8,31
9,31
6,31
9,31
1,31
4,31
2,31
9,31
6,31
3,31
2,31
1,31
6,31
3,31
9,31
7,31
9,31
3,31
4,31
6,31
3,31
3,31
9,31
7,31
1,31
3,31
3,31
9,31
7,31
3,31
4,31
0,31
1,31
3,31
0,31
1,31
3,31
6,31
3,31
5,31
3,31
9,31
6,31
3,31
4,31
2,31
9,31
9,31
0,31
6,31
3,31
8,31
7,31
5,31
6,31
6,31
3,31
6,31
2,31
9,31
9,31
5,31
3,31
6,31
1,31
9,31
9,31
1,31
4,31
6,31
6,31
9,31
4,31
5,31
1,31
1,31
9,31
7,31
5,31
2,31
6,31
4,31
3,31
5,31
0,31
0,31
7,31
3,31
5,31
5,31
6,31
4,31
9,31
6,31
6,31
6,31
8,31
6,31
3,31
1,31
7,31
0,31
7,31
3,31
3,31
4,31
3,31
3,31
7,31
1,31
0,31
9,31
8,31
2,31
3,31
3,31
6,31
6,31
9,31
9,31
1,31
1,31
0,31
2,31
4,31
4,31
1,31
1,31
5,31
0,31
9,31
4,31
1,31
0,31
8,31
3,31
2,31
3,31
0,31
7,31
8,31
2,31
2,31
1,31
3,31
3,31
1,31
6,31
3,31
3,31
4,31
1,31
1,31
7,31
3,31
7,31
6,31
4,31
1,31
1,31
6,31
3,31
4,31
9,31
9,31
3,31
0,31
5,31
1,31
3,31
3,31
2,31
7,31
3,31
9,31
3,31
1,31
2,31
9,31
2,31
1,31
3,31
8,31
0,31
9,31
9,31
9,31
6,31
9,31
6,31
7,31
1,31
1,31
0,31
4,31
8,31
8,31
3,31
5,31
9,31
2,31
8,31
8,31
9,31
5,31
3,31
5,31
0,31
5,31
9,31
6,31
5,31
8,31
3,31
3,31
1,31
9,31
2,31
3,31
4,31
1,31
0,31
9,31
6,31
9,31
0,31
3,31
8,31
3,31
