top-1 output,BFA iteration
[4 0 9 8 1 4 1 1 1 7 6 9 1 3 1 1 1 1 1 1 9 1 9 1 0 1 1 9 1 3 4 6],77
[4 1 0 1 5 1 8 1 9 1 0 4 1 9 1 1 1 6 1 5 1 3 1 8 6 1 1 1 0 1 1 1],77
[1 1 4 5 4 5 4 5 0 1 9 1 1 9 7 5 3 4 1 0 1 1 5 1 0 9 1 1 1 1 1 1],77
[5 1 1 4 8 7 1 7 9 3 9 5 1 0 1 5 1 1 4 1 8 4 6 1 8 5 0 5 1 3 0 1],77
[1 4 1 0 0 1 1 1 0 1 0 5 9 0 9 1 9 1 9 1 3 5 1 5 0 9 1 7 1 9 1 5],77
[1 3 1 8 1 5 0 4 1 1 6 1 1 4 7 1 8 1 6 8 1 9 9 3 0 9 1 1 8 9 1 1],77
[7 1 1 8 1 5 1 1 9 1 5 5 1 1 1 1 1 6 5 1 9 1 8 1 1 4 1 9 1 3 9 3],77
[6 4 1 1 4 4 3 1 1 0 6 1 4 1 1 1 0 9 9 0 8 8 5 0 5 3 5 7 6 1 6 5],77
[5 9 7 4 1 3 9 1 5 1 0 5 1 6 1 1 1 6 1 1 1 1 1 9 9 9 3 1 4 6 5 1],77
[6 1 9 9 1 1 5 8 0 9 1 1 5 3 9 1 9 1 9 9 9 1 1 1 3 4 1 5 4 1 1 1],77
[8 1 1 1 1 0 1 1 1 0 1 5 1 0 3 0 9 3 1 1 8 3 6 9 0 4 1 1 3 6 9 0],77
[1 1 1 1 4 4 7 3 1 1 1 4 1 7 1 1 9 1 4 1 0 4 6 1 1 1 1 1 0 0 3 1],77
[1 6 3 1 9 4 4 9 1 0 1 5 1 6 1 1 0 6 1 4 5 5 9 0 1 6 0 0 9 1 4 1],77
[1 8 3 6 1 5 0 4 1 9 6 1 1 3 9 6 1 6 1 6 0 3 4 1 1 7 1 6 1 1 1 3],77
[1 1 3 9 9 9 6 1 1 1 5 9 1 1 7 0 7 1 7 3 6 9 9 1 1 0 8 0 1 9 1 3],77
[1 1 1 1 0 1 4 6 9 1 1 1 5 7 1 9 1 7 1 4 0 4 1 3 0 6 6 1 6 0 1 1],77
[1 0 0 8 5 1 7 1 0 4 1 1 1 0 4 6 5 9 1 9 3 0 6 5 6 1 1 5 7 1 1 5],77
[3 4 1 6 1 4 4 1 1 0 6 1 4 1 4 1 0 1 6 3 1 1 9 0 1 5 4 1 8 0 1 6],77
[4 9 0 1 1 0 4 4 3 9 0 9 1 1 1 5 7 1 1 9 1 0 1 0 0 4 1 5 1 1 5 1],77
