top-1 output,BFA iteration
[1 1 5 1 1 5 0 1 4 6 1 1 1 1 5 1 0 5 1 1 1 5 1 6 1 1 1 5 9 1 4 1],86
[0 0 1 1 0 0 4 4 1 1 0 1 0 4 0 6 6 1 0 1 1 1 4 1 1 1 1 4 1 1 4 1],86
[1 4 5 4 1 1 9 5 1 4 1 1 1 9 5 4 1 1 4 1 1 1 6 1 4 5 4 1 1 1 1 1],86
[1 1 1 1 1 0 1 4 4 1 7 1 1 9 6 1 0 1 0 1 6 0 1 5 1 1 1 1 1 6 1 1],86
[9 1 0 1 6 1 1 9 7 1 9 0 6 1 0 6 9 0 0 4 1 1 1 9 9 6 1 6 4 1 9 6],86
[1 1 4 1 9 1 6 1 0 1 4 1 9 5 4 1 1 1 1 9 0 1 4 1 0 5 1 0 1 6 1 1],86
[1 1 1 1 0 1 1 1 1 0 1 1 1 0 9 6 1 5 9 4 1 1 1 6 1 9 1 1 1 1 1 1],86
[4 1 1 1 1 1 1 4 1 9 1 1 0 1 1 1 6 6 1 1 9 1 1 1 5 1 9 0 9 1 1 1],86
[4 4 1 1 1 1 6 5 9 9 6 5 1 1 1 0 1 6 6 1 1 1 4 1 1 6 6 4 1 1 6 0],86
[1 0 0 1 9 1 4 0 6 5 5 9 1 1 9 9 1 5 1 5 1 1 5 1 1 5 5 4 1 4 1 1],86
[7 7 1 6 1 9 0 9 6 1 1 4 1 1 1 1 1 6 1 6 1 1 1 1 1 4 1 8 1 1 1 1],86
[1 1 1 1 9 4 1 4 1 5 5 1 1 4 1 0 0 1 1 0 1 1 1 6 6 1 1 1 0 1 6 1],86
[0 0 1 1 0 9 0 5 1 1 9 1 4 1 1 0 1 1 1 1 4 4 0 1 6 5 9 0 4 6 5 9],86
[1 6 1 5 1 6 6 1 0 7 5 1 1 0 6 1 1 1 1 6 1 5 1 4 0 6 1 6 0 9 1 1],86
[6 4 0 1 1 6 9 1 1 4 9 1 1 0 1 9 1 9 4 9 0 1 0 1 1 1 5 1 1 0 6 1],86
[0 4 1 0 9 1 1 1 1 6 1 1 1 0 4 6 4 1 1 1 1 1 1 1 1 1 5 1 6 1 1 6],86
[1 1 0 1 1 1 1 1 1 5 5 1 9 1 1 1 6 1 9 5 6 5 1 1 1 1 5 1 1 1 1 1],86
