top-1 output,BFA iteration
[1 1 1 1 1 6 0 5 1 1 6 5 1 1 0 1 4 1 1 4 1 1 1 6 6 4 1 1 1 1 1 1],99
[1 5 4 1 1 1 0 1 1 4 1 1 1 0 1 1 1 1 1 1 1 4 1 1 1 4 0 1 1 0 1 1],99
[1 1 6 1 1 1 1 1 1 1 1 0 4 1 1 0 1 7 4 1 1 1 1 1 0 1 1 1 1 7 1 1],99
[1 1 1 1 1 1 4 5 0 1 1 1 1 1 6 1 1 1 1 1 1 1 5 0 1 1 1 1 1 0 1 6],99
[0 1 1 1 1 5 1 0 1 9 1 4 1 1 4 1 1 5 1 1 1 1 1 1 1 1 6 1 1 1 1 1],99
[1 1 1 0 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 5 5 1 1 1 1 6 1 1 1 5 1 1],99
[1 1 4 5 1 9 0 6 0 1 1 0 1 6 0 1 0 0 1 1 5 1 6 1 0 1 1 1 1 1 6 1],99
[1 1 6 9 5 1 1 0 1 1 0 1 0 1 5 0 0 6 1 1 1 4 1 1 6 4 1 1 1 0 5 5],99
[0 1 6 1 1 6 4 1 0 1 5 0 1 1 4 6 1 1 4 7 1 1 4 4 1 1 1 7 4 1 1 1],99
[1 9 1 4 0 0 1 9 1 0 4 1 1 0 1 1 5 0 1 1 1 9 1 1 1 1 1 5 1 1 1 1],99
[1 1 1 1 1 1 4 0 1 1 1 1 9 1 1 6 0 1 1 1 1 1 6 1 1 1 1 1 0 6 1 1],99
[0 6 1 1 1 0 1 1 0 5 1 6 1 6 1 1 1 1 1 0 1 4 4 4 0 1 1 6 1 1 6 0],99
[7 9 0 4 1 7 0 4 1 1 1 1 0 1 1 1 6 1 0 1 1 1 1 1 1 0 1 6 1 4 4 5],99
[6 1 5 1 4 1 0 1 0 6 1 1 1 1 0 6 1 6 1 1 4 6 6 1 1 4 1 5 1 1 0 4],99
[1 4 1 1 5 4 1 1 1 1 1 1 1 1 1 1 6 1 1 1 0 1 4 1 4 0 6 9 4 1 0 1],99
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 4 1 1 5 1 1 1 1 4 4 1 1 0],99
[1 1 1 6 1 1 4 9 1 1 1 1 4 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 0 6 1],99
[1 6 0 0 0 0 6 1 1 1 1 6 1 1 1 1 1 6 1 1 0 1 1 1 1 9 1 1 1 1 1 1],99
