top-1 output,BFA iteration
[5 1 1 1 9 1 1 4 6 6 0 1 4 5 1 9 1 9 9 1 1 0 0 1 1 6 1 1 1 1 1 1],80
[7 1 4 9 1 1 0 1 1 1 1 1 0 1 8 1 9 9 0 0 1 1 6 1 1 1 1 9 1 1 8 7],80
[1 9 5 4 1 4 1 1 1 4 6 9 4 6 1 1 1 9 1 4 1 1 1 1 1 1 1 9 1 1 4 0],80
[5 5 1 1 1 1 1 1 1 9 1 1 0 4 6 1 1 0 1 1 1 0 9 1 1 4 1 5 1 1 6 1],80
[5 4 1 1 1 9 9 1 1 1 0 9 1 1 1 6 1 1 0 0 1 1 1 1 9 1 8 4 1 1 1 0],80
[0 1 0 4 6 1 9 6 0 1 1 1 1 1 9 1 1 1 1 1 1 1 1 6 6 6 1 9 1 1 1 6],80
[9 4 0 1 1 5 1 1 5 1 0 5 1 4 1 1 9 1 1 4 6 1 1 1 5 1 1 6 1 1 1 4],80
[6 6 0 1 1 4 6 1 6 1 7 0 5 6 0 1 1 6 6 9 4 1 9 1 1 0 1 1 1 1 1 1],80
[4 4 1 4 1 1 9 4 9 1 1 1 5 9 7 0 1 6 1 1 0 0 1 5 1 4 9 1 1 1 6 1],80
[1 1 6 1 1 1 9 1 1 1 4 1 1 5 1 1 1 1 6 9 1 9 6 1 1 6 1 1 1 1 1 6],80
[1 1 1 6 1 4 1 5 1 0 1 9 4 4 4 1 5 1 1 6 1 4 0 9 1 9 0 1 1 7 1 1],80
[7 0 1 1 1 0 1 6 0 9 1 1 5 1 1 1 9 0 1 1 1 9 4 1 5 1 1 1 1 0 1 5],80
[0 6 1 1 1 6 6 6 5 6 6 1 1 6 6 1 1 1 1 1 8 9 1 0 0 1 1 6 0 9 5 0],80
[5 1 1 1 4 1 0 1 1 1 1 6 1 1 9 1 6 1 1 1 1 1 1 1 1 1 8 1 0 6 1 1],80
[9 4 0 6 1 1 8 1 0 1 6 5 1 4 5 5 7 1 1 5 1 5 1 0 6 1 1 5 4 6 1 6],80
[0 0 1 1 9 1 1 6 1 4 1 1 1 1 0 1 5 5 1 6 1 9 1 4 7 9 4 9 1 1 7 1],80
