top-1 output,BFA iteration
[1 5 5 4 1 1 1 1 6 1 5 1 1 6 1 1 1 0 1 1 4 1 1 0 1 6 1 0 1 4 4 4],98
[1 4 6 0 6 4 9 4 6 0 1 0 1 1 1 7 0 1 4 1 1 1 4 1 5 1 1 1 1 1 1 1],98
[4 1 1 0 4 1 1 1 0 1 9 1 1 1 1 6 1 1 1 1 1 1 1 7 5 0 1 4 1 6 0 1],98
[4 1 1 4 1 1 1 1 5 1 1 0 1 1 1 4 1 1 1 5 1 1 1 0 0 1 1 1 1 0 6 9],98
[1 1 1 1 6 1 1 1 1 1 9 1 1 1 6 1 1 1 5 1 4 1 1 1 1 0 1 1 1 1 1 0],98
[1 1 0 4 1 1 1 1 6 1 1 1 6 1 1 1 1 1 1 1 1 1 4 5 1 0 1 5 1 1 1 1],98
[1 1 1 1 1 4 1 1 1 4 1 1 1 5 1 1 1 1 1 1 1 1 7 1 9 0 1 1 5 0 4 0],98
[1 5 1 4 1 1 1 1 1 1 7 1 1 9 1 1 1 6 1 0 6 1 1 4 1 6 1 1 1 1 5 4],98
[6 1 1 1 1 1 6 1 6 1 1 6 1 4 1 6 0 1 1 9 1 1 1 1 1 5 6 5 1 0 1 1],98
[1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 0 1 6 1 1 1 1 1 1 1 7 1 5 1 6 7 1],98
[0 1 5 1 9 1 1 1 1 0 1 1 1 9 0 1 9 7 4 1 1 1 1 1 5 1 1 5 1 1 1 1],98
[1 1 1 4 1 1 1 1 1 6 6 1 1 1 1 9 1 6 5 1 1 1 1 1 1 1 6 4 0 1 1 4],98
[1 1 1 1 1 1 1 6 6 1 0 1 1 1 1 1 1 1 9 1 1 1 1 5 4 9 6 5 1 1 4 4],98
[6 1 1 1 1 9 0 1 1 9 1 1 1 1 1 1 1 4 1 1 1 0 1 5 1 0 1 1 1 6 1 1],98
[1 1 4 1 5 1 7 1 6 1 6 6 1 1 1 1 1 0 1 1 1 1 1 4 1 1 1 1 4 4 1 1],98
[4 1 1 0 1 5 4 1 1 6 1 4 6 1 1 1 9 0 0 1 6 5 1 1 1 1 1 6 1 1 1 6],98
[0 1 1 9 1 1 1 6 4 1 1 4 4 4 1 0 1 1 5 1 6 1 1 1 1 5 0 9 1 1 1 1],98
[1 1 4 1 0 4 1 1 9 1 1 1 6 6 1 4 7 1 6 4 6 1 1 1 1 1 1 1 1 1 6 1],98
[1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 6 1 1 4 6 1 0 5 1 1 1 1 1 1 1 1],98
[1 1 1 1 0 1 1 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 5 9 0 4 1 1],98
[1 1 1 4 9 1 1 1 1 1 5 4 1 7 0 1 1 1 1 1 0 1 6 1 5 0 4 9 0 0 0 1],98
