top-1 output,BFA iteration
[7 1 7 7 7 7 1 7 1 7 1 7 7 7 7 7 1 7 7 1 7 7 1 7 7 1 1 7 1 7 7 1],21
[7 7 7 7 7 7 7 1 7 7 1 1 7 1 1 1 1 7 7 1 7 7 1 1 7 1 7 1 1 7 7 1],21
[1 7 7 7 1 1 1 1 7 7 7 7 7 7 1 7 7 1 7 1 7 7 7 7 7 1 1 1 7 7 1 7],21
[7 7 7 1 7 7 1 7 7 1 7 7 7 7 7 1 7 1 1 7 1 1 1 7 7 7 7 1 7 7 1 7],21
[7 7 7 7 7 1 7 1 1 1 1 7 7 7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7],21
[7 1 7 7 1 7 7 7 7 1 7 7 7 1 7 7 1 1 1 7 1 7 7 7 7 7 1 7 7 7 1 7],21
[7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 1 7 7 7 7 7 1 1 7 7 7 7 7 7],21
[7 7 7 7 7 7 7 7 1 1 7 7 7 1 7 1 7 1 7 7 1 7 7 7 1 1 1 7 7 1 7 7],21
[7 1 7 7 7 1 7 7 7 1 7 1 7 7 7 7 1 7 1 7 7 7 7 7 7 7 7 1 7 7 1 7],21
[7 7 1 7 7 1 7 7 1 7 1 1 7 7 7 7 7 7 7 7 1 7 7 1 1 7 7 7 7 7 7 7],21
[7 7 1 7 1 1 1 7 7 1 7 7 7 7 1 1 7 7 7 1 7 1 7 7 7 1 1 7 7 1 7 7],21
[1 7 7 7 7 1 7 1 7 1 7 1 7 1 1 7 7 1 1 1 1 7 7 1 7 1 7 7 7 1 7 7],21
[7 7 7 1 7 7 7 7 7 1 7 7 1 7 7 7 7 7 7 1 1 7 7 1 7 1 1 7 7 7 7 7],21
[7 7 1 7 7 7 1 7 7 1 1 7 7 1 1 1 1 1 1 7 1 7 7 7 7 7 1 7 1 1 7 7],21
[7 7 1 7 7 1 1 1 1 7 1 1 7 7 7 7 7 7 1 1 1 7 1 7 7 7 1 7 7 7 7 7],21
[7 7 7 7 7 1 7 1 1 7 7 1 7 7 7 7 7 7 7 7 1 1 7 7 7 1 7 1 7 7 1 7],21
[7 1 7 1 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7 7 7],21
[7 7 7 7 7 1 1 7 7 7 1 1 7 7 7 1 1 7 7 7 1 7 1 7 1 7 1 7 1 7 7 7],21
[7 7 7 7 7 7 7 1 7 7 7 7 7 1 1 7 7 7 1 7 7 7 7 7 1 7 1 1 1 7 4 7],21
[7 7 1 7 7 1 1 7 7 7 1 7 1 1 7 7 7 7 7 7 7 7 7 7 1 7 1 7 7 7 7 1],21
[7 7 7 7 7 7 7 1 7 7 7 7 1 7 1 1 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7],21
