top-1 output,BFA iteration
[7 7 7 1 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 1 7 7 1 1 7 7 7 7 1 1 7 7],23
[7 7 7 7 7 7 1 7 7 7 1 7 7 7 1 7 1 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1],23
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7],23
[7 7 7 7 7 1 7 7 7 7 7 7 1 1 1 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 1 7],23
[7 1 7 7 7 7 1 7 7 7 7 7 1 7 7 7 1 1 7 1 7 7 7 7 7 7 7 7 7 7 7 7],23
[7 7 7 7 7 1 4 7 7 7 7 1 7 7 1 7 7 7 7 7 7 7 7 7 7 7 4 7 7 7 7 7],23
[7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 1 7 1 7 7 1 7 7 7 1 7],23
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 1 7 7 7],23
[1 1 7 7 7 1 7 7 7 7 7 7 1 7 1 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7],23
[7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7],23
[7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7],23
[7 7 7 7 7 1 7 7 1 1 7 7 7 1 7 7 7 7 7 7 1 7 7 1 7 7 1 1 7 7 7 1],23
[7 7 1 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7],23
[1 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 7 7 7 7 7 7 1 7 7],23
[7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 7 7 7 7 1 7 7 1 7 7 7 7 7],23
[7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 1 7 7 1 1 7 7 7 7 7 7 7 7 1 7 7 7],23
[7 1 7 7 7 7 1 7 1 7 7 7 7 7 7 1 7 1 7 7 7 7 1 7 7 1 7 7 7 7 7 7],23
[1 7 7 7 7 7 7 7 1 1 7 1 7 7 7 7 1 7 7 7 7 7 1 7 7 7 7 1 7 7 1 7],23
